CD_MUN,NM_MUN,CD_UF,NM_UF,setores_urbanos,populacao_urbana,domicilios_urbanos,area_urbana_km2,area_media_setor_urbano_km2,area_mediana_setor_urbano_km2,area_dp_setor_urbano_km2,densidade_demografica_urbana,densidade_domiciliar_urbana,pct_setores_urbanos_no_total_lido
3152600.0,Pouso Alto,31,Minas Gerais,14,3599,1709,5.183784,0.3702702857142857,0.29715015,0.30602568388732654,694.2804715628583,329.6819466243192,0.0039440508219120195
3152709.0,Prados,31,Minas Gerais,12,6528,2941,8.9628726,0.7469060500000001,0.60342895,0.6834775735207218,728.3379214828959,328.13140733474216,0.0033806149902103023
3152808.0,Prata,31,Minas Gerais,75,23104,10625,15.9589161,0.212785548,0.1060033,0.31681802750489907,1447.7173672214494,665.7720319740262,0.02112884368881439
3152907.0,Pratápolis,31,Minas Gerais,23,7279,3535,4.2819247,0.1861706391304348,0.1736474,0.13171671226878173,1699.936479499511,825.5633266974545,0.006479512064569746
3153004.0,Pratinha,31,Minas Gerais,3,2082,940,1.5326381,0.5108793666666667,0.6208697,0.339073731974173,1358.442022288236,613.3215662588578,0.0008451537475525756
3153103.0,Presidente Bernardes,31,Minas Gerais,4,1872,1036,3.566488,0.891622,0.7918706,0.3636250204299754,524.8861064442107,290.4818409595097,0.0011268716634034342
3153202.0,Presidente Juscelino,31,Minas Gerais,4,1760,810,1.6770066000000001,0.41925165000000003,0.42307355,0.074808300487691,1049.489012148193,483.00346581820247,0.0011268716634034342
3153301.0,Presidente Kubitschek,31,Minas Gerais,3,2272,884,1.7654383,0.5884794333333333,0.5264552,0.2399200968894922,1286.9325424740134,500.7255138851355,0.0008451537475525756
3153400.0,Presidente Olegário,31,Minas Gerais,35,14496,6745,9.3190996,0.2662599885714286,0.1292258,0.3222657775874494,1555.5150843113643,723.7823705629244,0.009860127054780048
3153509.0,Alto Jequitibá,31,Minas Gerais,15,4984,2465,2.5429311,0.16952874,0.1377456,0.13724954521955776,1959.9429964893661,969.3538295237335,0.004225768737762878
3153608.0,Prudente de Morais,31,Minas Gerais,44,10933,4472,6.127808600000001,0.13926837727272728,0.05130465,0.42990632586566,1784.161470056359,729.7878070147294,0.012395588297437775
3153707.0,Quartel Geral,31,Minas Gerais,7,2700,1450,2.935722,0.4193888571428572,0.3461473,0.24205120670080577,919.7056124524051,493.91597705777315,0.0019720254109560098
3153806.0,Queluzito,31,Minas Gerais,2,955,482,2.5006283,1.25031415,1.25031415,0.12307342018975928,381.90401988172334,192.75155767852425,0.0005634358317017171
3153905.0,Raposos,31,Minas Gerais,30,16018,6427,6.8729923,0.22909974333333333,0.0920429,0.3459082254192753,2330.571503768453,935.1094427968441,0.008451537475525756
3154002.0,Raul Soares,31,Minas Gerais,34,16071,7535,11.2520779,0.33094346764705884,0.22387265,0.40582383697472363,1428.2695287774359,669.6540911790169,0.00957840913892919
3154101.0,Recreio,31,Minas Gerais,19,10150,4136,4.8554503,0.2555500157894737,0.2608668,0.1368415805303152,2090.4343310856257,851.8262456522313,0.0053526404011663125
3154150.0,Reduto,31,Minas Gerais,9,4680,1999,1.8805916,0.20895462222222222,0.1525997,0.1759184962308027,2488.57859409773,1062.963378119949,0.002535461242657727
3154200.0,Resende Costa,31,Minas Gerais,19,9247,4350,8.2248248,0.4328855157894737,0.3551011,0.3926989283000616,1124.2792673225088,528.8866457070308,0.0053526404011663125
3154309.0,Resplendor,31,Minas Gerais,27,13058,6328,5.4894897,0.20331443333333332,0.1893691,0.13534011970608886,2378.7274798967196,1152.7483146566428,0.00760638372797318
3154408.0,Ressaquinha,31,Minas Gerais,8,3200,1449,6.3427733,0.7928466625,0.7604117,0.6071657062744402,504.51117336954167,228.44896569139559,0.0022537433268068684
3154457.0,Riachinho,31,Minas Gerais,11,4209,1954,2.0185074,0.18350067272727272,0.1335528,0.09543365262853655,2085.204146390546,968.0420294718762,0.0030988970743594437
3154507.0,Riacho dos Machados,31,Minas Gerais,14,4882,1852,2.6608530999999997,0.1900609357142857,0.14687270000000002,0.09482412648054216,1834.749915356094,696.0173787872769,0.0039440508219120195
3154606.0,Ribeirão das Neves,31,Minas Gerais,608,326792,134942,91.9059913,0.15116116990131578,0.0768292,0.30624553437876895,3555.7203113481896,1468.2611883214627,0.171284492837322
3154705.0,Ribeirão Vermelho,31,Minas Gerais,8,3773,1592,2.0181166,0.252264575,0.19560290000000002,0.19257797002702756,1869.5649200843995,788.8543209049468,0.0022537433268068684
3154804.0,Rio Acima,31,Minas Gerais,23,9545,4676,13.0034363,0.565366795652174,0.2857674,0.6670450243011075,734.0367407344472,359.5972550732609,0.006479512064569746
3154903.0,Rio Casca,31,Minas Gerais,29,11172,5009,4.5586719,0.1571955827586207,0.0842856,0.15564807749676388,2450.7137703856247,1098.7849333925524,0.008169819559674897
3155009.0,Rio Doce,31,Minas Gerais,3,1647,790,0.6060822,0.2020274,0.1604511,0.11937731995605365,2717.4531771432985,1303.45355794973,0.0008451537475525756
3155108.0,Rio do Prado,31,Minas Gerais,9,3320,1559,1.0740481,0.11933867777777778,0.1211186,0.03128216467181331,3091.109234307104,1451.5178603267395,0.002535461242657727
3155207.0,Rio Espera,31,Minas Gerais,7,2504,1402,1.7943334,0.2563333428571429,0.2728638,0.09096102541317458,1395.504313746821,781.3486612911514,0.0019720254109560098
