geocodigo_municipio,nome_municipio,uf,categoria,classe_abc
3301850,Guapimirim,RJ,demais municipios,A
3505906,Batatais,SP,demais municipios,A
3138401,Leopoldina,MG,demais municipios,A
2608909,Limoeiro,PE,capital de imediata,A
2807402,Tobias Barreto,SE,demais municipios,A
3546801,Santa Isabel,SP,demais municipios,A
3542602,Registro,SP,capital de imediata,A
3111200,Campo Belo,MG,capital de imediata,A
4120606,Prudentópolis,PR,demais municipios,A
4110706,Irati,PR,capital de imediata,A
3300258,Arraial do Cabo,RJ,demais municipios,A
4208450,Itapoá,SC,demais municipios,A
2605202,Escada,PE,capital de imediata,A
2506301,Guarabira,PB,capital de imediata,A
4313508,Osório,RS,demais municipios,A
3203320,Marataízes,ES,demais municipios,A
2300309,Acopiara,CE,demais municipios,A
3203908,Nova Venécia,ES,capital de imediata,A
3301306,Casimiro de Abreu,RJ,demais municipios,A
1506203,Salinópolis,PA,demais municipios,A
2105401,Itapecuru Mirim,MA,capital de imediata,A
2706703,Penedo,AL,capital de imediata,A
2602803,Buíque,PE,demais municipios,A
4318002,São Borja,RS,capital de imediata,A
1500206,Acará,PA,demais municipios,A
3169406,Três Pontas,MG,capital de imediata,A
3512803,Cosmópolis,SP,demais municipios,A
3131901,Itabirito,MG,demais municipios,A
3161106,São Francisco,MG,capital de imediata,A
2925105,Poções,BA,demais municipios,A
4210100,Mafra,SC,capital de imediata,A
4114609,Marechal Cândido Rondon,PR,capital de imediata,A
2910503,Entre Rios,BA,demais municipios,A
3151206,Pirapora,MG,capital de imediata,A
2400208,Açu,RN,capital de imediata,A
3107307,Bocaiúva,MG,demais municipios,A
5007901,Sidrolândia,MS,demais municipios,A
5210000,Inhumas,GO,capital de imediata,A
2110005,Santa Luzia,MA,demais municipios,A
4207007,Içara,SC,demais municipios,A
2702405,Delmiro Gouveia,AL,capital de imediata,A
4219309,Videira,SC,capital de imediata,A
4309100,Gramado,RS,demais municipios,A
2907509,Catu,BA,demais municipios,A
4208807,Jaguaruna,SC,demais municipios,A
3540606,Porto Feliz,SP,demais municipios,A
1505304,Oriximiná,PA,capital de imediata,A
2103604,Coroatá,MA,demais municipios,A
2917607,Jaguaquara,BA,demais municipios,A
3143104,Monte Carmelo,MG,capital de imediata,A
4203808,Canoinhas,SC,demais municipios,A
1503309,Igarapé-Miri,PA,demais municipios,A
2607604,Ilha de Itamaracá,PE,demais municipios,A
2610004,Palmares,PE,capital de imediata,A
3128709,Guaxupé,MG,capital de imediata,A
4128203,União da Vitória,PR,capital de imediata,A
3553708,Taquaritinga,SP,demais municipios,A
2308500,Mombaça,CE,demais municipios,A
3136306,João Pinheiro,MG,demais municipios,A
3524808,Jales,SP,capital de imediata,A
4304408,Canela,RS,demais municipios,A
3125101,Extrema,MG,demais municipios,A
3118007,Congonhas,MG,demais municipios,A
2306256,Itaitinga,CE,conurbado com uf,A
4317400,Santiago,RS,capital de imediata,A
2609402,Moreno,PE,demais municipios,A
2923001,Nova Viçosa,BA,demais municipios,A
2610608,Paudalho,PE,demais municipios,A
4317608,Santo Antônio da Patrulha,RS,demais municipios,A
2600500,Águas Belas,PE,demais municipios,A
3549706,São José do Rio Pardo,SP,capital de imediata,A
1304203,Tefé,AM,capital de intermediaria,A
3202801,Itapemirim,ES,demais municipios,A
2902708,Barra,BA,demais municipios,A
3201902,Domingos Martins,ES,demais municipios,A
3524709,Jaguariúna,SP,demais municipios,A
3130101,Igarapé,MG,demais municipios,A
1502707,Conceição do Araguaia,PA,demais municipios,A
4202453,Bombinhas,SC,demais municipios,A
1508407,Xinguara,PA,capital de imediata,A
5211800,Jaraguá,GO,demais municipios,A
5005707,Naviraí,MS,capital de imediata,A
1301209,Coari,AM,capital de imediata,A
4314050,Parobé,RS,demais municipios,A
1508159,Uruará,PA,demais municipios,A
5106752,Pontes e Lacerda,MT,capital de imediata,A
2512507,Queimadas,PB,demais municipios,A
5006200,Nova Andradina,MS,capital de imediata,A
3137205,Lagoa da Prata,MG,demais municipios,A
3540705,Porto Ferreira,SP,demais municipios,A
2600104,Afogados da Ingazeira,PE,capital de imediata,A
3163706,São Lourenço,MG,capital de imediata,A
4113205,Lapa,PR,demais municipios,A
5214606,Niquelândia,GO,demais municipios,A
5105150,Juína,MT,capital de imediata,A
4109807,Ibiporã,PR,demais municipios,A
4115804,Medianeira,PR,demais municipios,A
2308104,Mauriti,CE,demais municipios,A
2919504,Livramento de Nossa Senhora,BA,demais municipios,A
5218508,Quirinópolis,GO,capital de imediata,A
3200904,Barra de São Francisco,ES,demais municipios,A
1716109,Paraíso do Tocantins,TO,capital de imediata,A
3304805,São Fidélis,RJ,demais municipios,A
3552106,Socorro,SP,demais municipios,A
3109006,Brumadinho,MG,demais municipios,A
2807105,Simão Dias,SE,demais municipios,A
2702306,Coruripe,AL,demais municipios,A
5006309,Paranaíba,MS,capital de imediata,A
2602100,Bom Conselho,PE,demais municipios,A
2928000,Santaluz,BA,demais municipios,A
2613107,São Caitano,PE,demais municipios,A
2200400,Altos,PI,conurbado com uf,A
2602001,Bodocó,PE,demais municipios,A
2918100,Jeremoabo,BA,capital de imediata,A
3157005,Salinas,MG,capital de imediata,A
2921708,Morro do Chapéu,BA,demais municipios,A
2202208,Campo Maior,PI,capital de imediata,A
3503802,Artur Nogueira,SP,demais municipios,A
2312304,São Benedito,CE,capital de imediata,A
4106407,Cornélio Procópio,PR,capital de imediata,A
2926004,Remanso,BA,demais municipios,A
2102325,Buriticupu,MA,demais municipios,A
2708006,Santana do Ipanema,AL,capital de imediata,A
3304706,Santo Antônio de Pádua,RJ,capital de imediata,A
4219507,Xanxerê,SC,capital de imediata,A
3531308,Monte Alto,SP,demais municipios,A
2929503,São Sebastião do Passé,BA,demais municipios,A
1505106,Óbidos,PA,demais municipios,A
2201200,Barras,PI,capital de imediata,A
5001102,Aquidauana,MS,capital de imediata,A
4305454,Cidreira,RS,demais municipios,A
4318804,São Lourenço do Sul,RS,demais municipios,A
3204559,Santa Maria de Jetibá,ES,demais municipios,A
2310506,Pedra Branca,CE,demais municipios,A
3514403,Dracena,SP,capital de imediata,A
5210406,Itaberaí,GO,demais municipios,A
4125605,São Mateus do Sul,PR,demais municipios,A
5106224,Nova Mutum,MT,demais municipios,A
4218004,Tijucas,SC,demais municipios,A
4323804,Xangri-lá,RS,demais municipios,A
2804508,Nossa Senhora da Glória,SE,capital de imediata,A
3104205,Arcos,MG,demais municipios,A
5221601,Uruaçu,GO,capital de imediata,A
1508308,Viseu,PA,demais municipios,A
2412203,São José de Mipibu,RN,demais municipios,A
2302503,Brejo Santo,CE,capital de imediata,A
3510401,Capivari,SP,demais municipios,A
2207009,Oeiras,PI,capital de imediata,A
3140704,Mateus Leme,MG,demais municipios,A
1507607,São Miguel do Guamá,PA,demais municipios,A
3546405,Santa Cruz do Rio Pardo,SP,demais municipios,A
3556453,Vargem Grande Paulista,SP,demais municipios,A
2929206,São Francisco do Conde,BA,demais municipios,A
3545308,Salto de Pirapora,SP,demais municipios,A
2515302,Sapé,PB,demais municipios,A
2925501,Prado,BA,demais municipios,A
5218003,Porangatu,GO,capital de intermediaria,A
2211100,União,PI,demais municipios,A
2310209,Paracuru,CE,demais municipios,A
3160702,Santos Dumont,MG,demais municipios,A
1508209,Vigia,PA,demais municipios,A
2920601,Maragogipe,BA,demais municipios,A
3152204,Porteirinha,MG,demais municipios,A
2922003,Mucuri,BA,demais municipios,A
4311809,Marau,RS,capital de imediata,A
2926301,Riachão do Jacuípe,BA,demais municipios,A
2605103,Custódia,PE,demais municipios,A
3301876,Iguaba Grande,RJ,demais municipios,A
3549409,São Joaquim da Barra,SP,capital de imediata,A
2112803,Viana,MA,capital de imediata,A
2924405,Pilão Arcado,BA,demais municipios,A
1505486,Pacajá,PA,demais municipios,A
2112506,Tutóia,MA,capital de imediata,A
4124103,Santo Antônio da Platina,PR,capital de imediata,A
2906873,Capim Grosso,BA,demais municipios,A
2305902,Ipueiras,CE,demais municipios,A
4104006,Campina Grande do Sul,PR,demais municipios,A
2210607,São Raimundo Nonato,PI,capital de intermediaria,A
4317301,Santa Vitória do Palmar,RS,demais municipios,A
2803005,Itabaianinha,SE,demais municipios,A
2608800,Lajedo,PE,demais municipios,A
3510203,Capão Bonito,SP,demais municipios,A
3102605,Andradas,MG,demais municipios,A
3112307,Capelinha,MG,capital de imediata,A
2800605,Barra dos Coqueiros,SE,demais municipios,A
3158953,Santana do Paraíso,MG,demais municipios,A
4302808,Caçapava do Sul,RS,demais municipios,A
1503705,Itupiranga,PA,demais municipios,A
3523206,Itararé,SP,demais municipios,A
2906808,Cansanção,BA,demais municipios,A
2306306,Itapajé,CE,capital de imediata,A
3303609,Paracambi,RJ,demais municipios,A
4212502,Penha,SC,demais municipios,A
2509701,Monteiro,PB,capital de imediata,A
2907806,Cícero Dantas,BA,capital de imediata,A
4107207,Dois Vizinhos,PR,capital de imediata,A
2928109,Santa Maria da Vitória,BA,capital de imediata,A
4307609,Estância Velha,RS,demais municipios,A
1302900,Maués,AM,demais municipios,A
2615300,Timbaúba,PE,demais municipios,A
1304062,Tabatinga,AM,capital de imediata,A
2917003,Itiúba,BA,demais municipios,A
2615409,Toritama,PE,demais municipios,A
2916500,Itapicuru,BA,demais municipios,A
2913903,Ipiaú,BA,capital de imediata,A
3541307,Presidente Epitácio,SP,demais municipios,A
2305803,Ipu,CE,demais municipios,A
2205508,José de Freitas,PI,demais municipios,A
2905909,Campo Alegre de Lourdes,BA,demais municipios,A
3536703,Pederneiras,SP,demais municipios,A
2708600,São Miguel dos Campos,AL,capital de imediata,A
2927002,Rio Real,BA,demais municipios,A
2312205,Santa Quitéria,CE,demais municipios,A
2109106,Presidente Dutra,MA,capital de intermediaria,A
2408201,Nísia Floresta,RN,demais municipios,A
2613602,São José do Egito,PE,demais municipios,A
3145604,Oliveira,MG,capital de imediata,A
3522703,Itápolis,SP,demais municipios,A
3101706,Almenara,MG,capital de imediata,A
4201307,Araquari,SC,demais municipios,A
1100130,Machadinho D'Oeste,RO,demais municipios,A
2933604,Xique-Xique,BA,capital de imediata,A
2901007,Amargosa,BA,demais municipios,A
3525102,Jardinópolis,SP,demais municipios,A
3533502,Novo Horizonte,SP,demais municipios,A
2613503,São José do Belmonte,PE,demais municipios,A
2401008,Apodi,RN,demais municipios,A
4217204,São Miguel do Oeste,SC,capital de imediata,A
3107109,Boa Esperança,MG,demais municipios,A
2305001,Guaraciaba do Norte,CE,demais municipios,A
3201407,Castelo,ES,demais municipios,A
3303708,Paraíba do Sul,RJ,demais municipios,A
2602209,Bom Jardim,PE,demais municipios,A
2913705,Inhambupe,BA,demais municipios,A
2803203,Itaporanga d'Ajuda,SE,demais municipios,A
3172004,Visconde do Rio Branco,MG,demais municipios,A
5102678,Campo Verde,MT,demais municipios,A
2207900,Pedro II,PI,demais municipios,A
2805406,Poço Redondo,SE,demais municipios,A
3511508,Cerquilho,SP,demais municipios,A
3300605,Bom Jesus do Itabapoana,RJ,demais municipios,A
3110004,Caeté,MG,demais municipios,A
2929305,São Gonçalo dos Campos,BA,demais municipios,A
2403103,Currais Novos,RN,capital de imediata,A
2906303,Canavieiras,BA,demais municipios,A
3550407,São Pedro,SP,demais municipios,A
4114807,Marialva,PR,demais municipios,A
4117503,Paiçandu,PR,demais municipios,A
2909307,Correntina,BA,demais municipios,A
2902906,Barra do Choça,BA,demais municipios,A
3134608,Jaboticatubas,MG,demais municipios,A
1300300,Autazes,AM,demais municipios,A
1501782,Breu Branco,PA,demais municipios,A
3508405,Cabreúva,SP,demais municipios,A
3525201,Jarinu,SP,demais municipios,A
1503903,Juruti,PA,demais municipios,A
2602308,Bonito,PE,demais municipios,A
4205704,Garopaba,SC,demais municipios,A
2300754,Amontada,CE,demais municipios,A
3516705,Garça,SP,demais municipios,A
3159605,Santa Rita do Sapucaí,MG,demais municipios,A
5210208,Iporá,GO,capital de imediata,A
1301704,Humaitá,AM,demais municipios,A
3520400,Ilhabela,SP,demais municipios,A
3527306,Louveira,SP,demais municipios,A
4306601,Dom Pedrito,RS,demais municipios,A
1100155,Ouro Preto do Oeste,RO,demais municipios,A
3134400,Iturama,MG,capital de imediata,A
2203701,Esperantina,PI,capital de imediata,A
3151503,Piumhi,MG,capital de imediata,A
2612604,Santa Maria da Boa Vista,PE,demais municipios,A
3139003,Machado,MG,demais municipios,A
4218202,Timbó,SC,demais municipios,A
2917706,Jaguarari,BA,demais municipios,A
3135050,Jaíba,MG,demais municipios,A
3502903,Araçoiaba da Serra,SP,demais municipios,A
2905800,Camamu,BA,demais municipios,A
5005400,Maracaju,MS,demais municipios,A
2504603,Conde,PB,demais municipios,A
4313904,Panambi,RS,demais municipios,A
2928901,São Desidério,BA,demais municipios,A
4212809,Balneário Piçarras,SC,demais municipios,A
2605301,Exu,PE,demais municipios,A
2314003,Várzea Alegre,CE,demais municipios,A
3520301,Iguape,SP,demais municipios,A
2508901,Mamanguape,PB,capital de imediata,A
4206504,Guaramirim,SC,demais municipios,A
5209101,Goiatuba,GO,demais municipios,A
3162104,São Gotardo,MG,demais municipios,A
3146008,Ouro Fino,MG,demais municipios,A
3537107,Pedreira,SP,demais municipios,A
3103405,Araçuaí,MG,capital de imediata,A
3556404,Vargem Grande do Sul,SP,demais municipios,A
3306206,Vassouras,RJ,demais municipios,A
2105708,Lago da Pedra,MA,demais municipios,A
2411205,Santa Cruz,RN,capital de imediata,A
4306767,Eldorado do Sul,RS,conurbado com uf,A
4315701,Rio Pardo,RS,demais municipios,A
2308401,Missão Velha,CE,demais municipios,A
5102637,Campo Novo do Parecis,MT,demais municipios,A
1506187,Rondon do Pará,PA,demais municipios,A
4304200,Candelária,RS,demais municipios,A
3535507,Paraguaçu Paulista,SP,demais municipios,A
1100189,Pimenta Bueno,RO,demais municipios,A
2927705,Santa Cruz Cabrália,BA,demais municipios,A
2704500,Maragogi,AL,demais municipios,A
3200409,Anchieta,ES,demais municipios,A
2310704,Pentecoste,CE,demais municipios,A
3145901,Ouro Branco,MG,demais municipios,A
3132503,Itamarandiba,MG,demais municipios,A
3551504,Serrana,SP,demais municipios,A
5220108,São Luís de Montes Belos,GO,capital de intermediaria,A
3144300,Nanuque,MG,demais municipios,A
3554805,Tremembé,SP,demais municipios,A
5203302,Bela Vista de Goiás,GO,demais municipios,A
2614600,Tabira,PE,demais municipios,A
1501204,Baião,PA,demais municipios,A
4301057,Arroio do Sal,RS,demais municipios,A
4301636,Balneário Pinhal,RS,demais municipios,A
1303536,Presidente Figueiredo,AM,demais municipios,A
3515186,Espírito Santo do Pinhal,SP,demais municipios,A
2103505,Colinas,MA,capital de imediata,A
2805604,Porto da Folha,SE,demais municipios,A
2306553,Itarema,CE,demais municipios,A
5105101,Juara,MT,capital de imediata,A
3108602,Brasília de Minas,MG,demais municipios,A
4111803,Jacarezinho,PR,demais municipios,A
3544103,Rio Grande da Serra,SP,demais municipios,A
3546603,Santa Fé do Sul,SP,capital de imediata,A
4204806,Curitibanos,SC,capital de imediata,A
2914901,Itacaré,BA,demais municipios,A
2313104,Tabuleiro do Norte,CE,demais municipios,A
2614105,Sertânia,PE,demais municipios,A
2205706,Luís Correia,PI,demais municipios,A
3200201,Alegre,ES,capital de imediata,A
5219308,Santa Helena de Goiás,GO,demais municipios,A
2908507,Conceição do Jacuípe,BA,demais municipios,A
2920700,Maraú,BA,demais municipios,A
4117602,Palmas,PR,demais municipios,A
3517406,Guaíra,SP,demais municipios,A
2614204,Sirinhaém,PE,demais municipios,A
2923803,Paripiranga,BA,demais municipios,A
3551603,Serra Negra,SP,demais municipios,A
4316402,Rosário do Sul,RS,demais municipios,A
5218300,Posse,GO,demais municipios,A
3525706,José Bonifácio,SP,demais municipios,A
5215603,Padre Bernardo,GO,conurbado com uf,A
2925907,Quijingue,BA,demais municipios,A
3119302,Coromandel,MG,demais municipios,A
2930154,Serra do Ramalho,BA,demais municipios,A
3524105,Ituverava,SP,capital de imediata,A
2601409,Barreiros,PE,capital de imediata,A
2914505,Irará,BA,demais municipios,A
5200308,Alexânia,GO,demais municipios,A
2907103,Carinhanha,BA,demais municipios,A
2306900,Jaguaribe,CE,demais municipios,A
2904902,Cachoeira,BA,demais municipios,A
2310308,Parambu,CE,demais municipios,A
3113305,Carangola,MG,capital de imediata,A
4119608,Pitanga,PR,capital de imediata,A
3128006,Guanhães,MG,capital de imediata,A
4318903,São Luiz Gonzaga,RS,capital de imediata,A
2114007,Zé Doca,MA,demais municipios,B
5000609,Amambai,MS,capital de imediata,B
3170800,Várzea da Palma,MG,demais municipios,B
1503804,Jacundá,PA,demais municipios,B
2308005,Massapê,CE,demais municipios,B
1100106,Guajará-Mirim,RO,demais municipios,B
4203600,Campos Novos,SC,demais municipios,B
5003306,Coxim,MS,capital de imediata,B
3118809,Coração de Jesus,MG,demais municipios,B
3141108,Matozinhos,MG,demais municipios,B
1200500,Sena Madureira,AC,capital de imediata,B
3550100,São Manuel,SP,demais municipios,B
4102000,Assis Chateaubriand,PR,demais municipios,B
3500105,Adamantina,SP,capital de imediata,B
3204203,Piúma,ES,demais municipios,B
1508084,Tucumã,PA,capital de imediata,B
3526209,Juquitiba,SP,demais municipios,B
2909901,Curaçá,BA,demais municipios,B
3541505,Presidente Venceslau,SP,capital de imediata,B
2608107,João Alfredo,PE,demais municipios,B
2615607,Trindade,PE,demais municipios,B
2100600,Amarante do Maranhão,MA,demais municipios,B
2112704,Vargem Grande,MA,demais municipios,B
4308607,Garibaldi,RS,demais municipios,B
3168002,Taiobeiras,MG,demais municipios,B
1502939,Dom Eliseu,PA,demais municipios,B
2925204,Pojuca,BA,demais municipios,B
4117909,Palotina,PR,demais municipios,B
1302702,Manicoré,AM,capital de imediata,B
2926400,Riacho de Santana,BA,demais municipios,B
1505809,Portel,PA,demais municipios,B
1503200,Igarapé-Açu,PA,demais municipios,B
5217302,Pirenópolis,GO,demais municipios,B
4114203,Mandaguari,PR,demais municipios,B
5215702,Palmeiras de Goiás,GO,capital de imediata,B
2614857,Tamandaré,PE,demais municipios,B
3200102,Afonso Cláudio,ES,capital de imediata,B
4308508,Frederico Westphalen,RS,capital de imediata,B
2928406,Santa Rita de Cássia,BA,demais municipios,B
5103353,Confresa,MT,capital de imediata,B
3541604,Promissão,SP,demais municipios,B
2702900,Girau do Ponciano,AL,demais municipios,B
5007208,Rio Brilhante,MS,demais municipios,B
3152006,Pompéu,MG,demais municipios,B
3124302,Espinosa,MG,capital de imediata,B
2916104,Itaparica,BA,demais municipios,B
3204708,São Gabriel da Palha,ES,demais municipios,B
1502905,Curuçá,PA,demais municipios,B
1301100,Careiro,AM,demais municipios,B
3554508,Tietê,SP,demais municipios,B
2925758,Presidente Tancredo Neves,BA,demais municipios,B
3152808,Prata,MG,demais municipios,B
4117701,Palmeira,PR,demais municipios,B
3136652,Juatuba,MG,demais municipios,B
3114303,Carmo do Paranaíba,MG,demais municipios,B
2921203,Miguel Calmon,BA,demais municipios,B
4318507,São José do Norte,RS,demais municipios,B
2304251,Cruz,CE,demais municipios,B
3155603,Rio Pardo de Minas,MG,demais municipios,B
2100907,Araioses,MA,demais municipios,B
2910602,Esplanada,BA,demais municipios,B
4215000,Rio Negrinho,SC,demais municipios,B
4313706,Palmeira das Missões,RS,capital de imediata,B
3162922,São Joaquim de Bicas,MG,demais municipios,B
3500709,Agudos,SP,demais municipios,B
