"Municípios, cluster, categoria, classe ABC e UF - BR classe A",,,,,,
Tabela em formato longo: cada linha corresponde a um município classificado no universo analisado.,,,,,,
,,,,,,
Cluster,Código do município,Município,UF,Categoria,Classe ABC,Domicílios CNEFE
2,3519071,Hortolândia (SP),SP,demais municipios,A,111613
2,3519600,Ibitinga (SP),SP,demais municipios,A,33321
2,3519709,Ibiúna (SP),SP,demais municipios,A,56284
2,3520400,Ilhabela (SP),SP,demais municipios,A,21997
2,3520509,Indaiatuba (SP),SP,demais municipios,A,119194
2,3522109,Itanhaém (SP),SP,demais municipios,A,104825
2,3522604,Itapira (SP),SP,demais municipios,A,36967
2,3523206,Itararé (SP),SP,demais municipios,A,23866
2,3524006,Itupeva (SP),SP,demais municipios,A,35319
2,3522703,Itápolis (SP),SP,demais municipios,A,23410
2,3524303,Jaboticabal (SP),SP,demais municipios,A,39895
2,3524402,Jacareí (SP),SP,demais municipios,A,113720
2,3524709,Jaguariúna (SP),SP,demais municipios,A,27623
2,3525102,Jardinópolis (SP),SP,demais municipios,A,23144
2,3525706,José Bonifácio (SP),SP,demais municipios,A,20202
2,3526704,Leme (SP),SP,demais municipios,A,50606
2,3526803,Lençóis Paulista (SP),SP,demais municipios,A,32723
2,3527207,Lorena (SP),SP,demais municipios,A,41340
2,3527306,Louveira (SP),SP,demais municipios,A,21971
2,3529302,Matão (SP),SP,demais municipios,A,40381
2,3530300,Mirassol (SP),SP,demais municipios,A,33383
2,3530508,Mococa (SP),SP,demais municipios,A,36689
2,3530805,Mogi Mirim (SP),SP,demais municipios,A,47831
2,3531100,Mongaguá (SP),SP,demais municipios,A,61564
2,3531308,Monte Alto (SP),SP,demais municipios,A,25729
2,3531803,Monte Mor (SP),SP,demais municipios,A,32812
2,3533403,Nova Odessa (SP),SP,demais municipios,A,31655
2,3533502,Novo Horizonte (SP),SP,demais municipios,A,23081
2,3533908,Olímpia (SP),SP,demais municipios,A,33514
2,3535507,Paraguaçu Paulista (SP),SP,demais municipios,A,21123
2,3536505,Paulínia (SP),SP,demais municipios,A,49157
2,3536703,Pederneiras (SP),SP,demais municipios,A,23580
2,3537107,Pedreira (SP),SP,demais municipios,A,21303
2,3537305,Penápolis (SP),SP,demais municipios,A,33377
2,3537602,Peruíbe (SP),SP,demais municipios,A,60702
2,3539301,Pirassununga (SP),SP,demais municipios,A,42329
2,3540606,Porto Feliz (SP),SP,demais municipios,A,28607
2,3540705,Porto Ferreira (SP),SP,demais municipios,A,27043
2,3545209,Salto (SP),SP,demais municipios,A,64207
2,3545803,Santa Bárbara d'Oeste (SP),SP,demais municipios,A,87271
2,3546405,Santa Cruz do Rio Pardo (SP),SP,demais municipios,A,25130
2,3546801,Santa Isabel (SP),SP,demais municipios,A,30915
2,3551603,Serra Negra (SP),SP,demais municipios,A,20296
2,3551504,Serrana (SP),SP,demais municipios,A,20966
2,3551702,Sertãozinho (SP),SP,demais municipios,A,64639
2,3552106,Socorro (SP),SP,demais municipios,A,26458
2,3552403,Sumaré (SP),SP,demais municipios,A,130045
2,3550407,São Pedro (SP),SP,demais municipios,A,22342
2,3550704,São Sebastião (SP),SP,demais municipios,A,60634
2,3553708,Taquaritinga (SP),SP,demais municipios,A,28315
2,3555406,Ubatuba (SP),SP,demais municipios,A,89364
2,3556206,Valinhos (SP),SP,demais municipios,A,61416
2,3556404,Vargem Grande do Sul (SP),SP,demais municipios,A,21290
2,3556701,Vinhedo (SP),SP,demais municipios,A,36859
3,1301209,Coari (AM),AM,capital de imediata,A,27203
3,1301902,Itacoatiara (AM),AM,capital de imediata,A,45155
